1.802252816020024906e-01 , 8.736680427250397007e-02 , 2.549182948735762011e+00 , 2.572700938406800031e-01 , 2.863007585089788476e-01 , 5.133985834925746117e-01 , 0.000000000000000000e+00 , 8.500000000000000611e-02 , -2.202712114283264455e+01 , 2.888604456191616876e+00 , 2.246293110167141005e-01 , -8.610939017502067250e-01 , 9.800825968058506088e-02 , 1.576109177252344451e-01 , -2.200815760770404861e-01 , -1.882387695926031612e-01 , -4.673200670873722262e-01 , -1.303271406179353498e-01 , -4.458598370607353423e-01 , -7.268587633632086487e-01 , -3.664815554306070089e-01 , 3.628072905918215685e-02 , 1.183364501606532643e-02 , 1.007631426778457240e-01 , 6.092452290324074787e-02 , 3.374016145887808859e-03 , 1.004804973185650235e-02 , 9.627721152441502672e-03 , 5.182077430861452630e-03 , 1.225937464734455813e-02 , 3.692807242695596466e-03 , 3.666456068661401013e-03 , 2.116008019167030327e-03 , 2.902839167487274510e-02
4.630788485607009036e-02 , 1.876709822794022653e-01 , 3.279886037073195482e+00 , 1.939183469638225688e-01 , 2.134452441245285326e-01 , 4.536505503350689583e-01 , 1.319732504036241066e-02 , 8.250000000000000389e-02 , -2.146165556480311309e+01 , 2.064809526894104241e+00 , -3.717289685898595986e-01 , -7.785350891152520436e-01 , -8.045995844155817700e-02 , -2.470747434371612372e-01 , -3.879072213414666570e-01 , -2.617360209846359906e-02 , -5.385525221485109038e-01 , -3.318588736911225467e-01 , -1.954931001976727423e-01 , -8.221720882201798419e-01 , -4.199237143026012808e-01 , 1.162710706095993266e-02 , 4.238220866135964521e-02 , 1.969117893703235256e-01 , 1.437338411316891598e-03 , 9.204153184740180476e-04 , 1.478419903004076592e-03 , 1.543575488004389658e-03 , 1.726100641125344380e-03 , 5.041187048576696410e-03 , 1.002629433616242629e-03 , 9.806363230673246362e-04 , 4.665545783726141710e-04 , 5.390483180284591502e-02
5.506883604505632274e-02 , 1.944840552539431056e-01 , 3.313093071782140964e+00 , 1.956456556763955801e-01 , 2.011515288405615332e-01 , 5.292538341334507290e-01 , 3.150611312004641951e-03 , 8.250000000000000389e-02 , -2.249971534020509267e+01 , 1.137801639034423884e+00 , -6.418613128925233502e-01 , -2.440910302566399737e-01 , 6.093721828669623752e-02 , 2.385146683578755478e-01 , -1.235784346211170615e-01 , -4.466052508731578607e-02 , -6.860801704856814287e-02 , -6.814028567841229345e-01 , -5.542593405954053809e-01 , -1.450506994843772324e+00 , -8.376904364777113532e-01 , 1.403793585017872741e-02 , 4.755844882000885565e-02 , 1.959035971165642709e-01 , 4.620018221344189438e-04 , 3.340633882536833297e-04 , 9.771009875460536192e-05 , 3.749725928760969584e-04 , 1.555871280595850495e-03 , 1.217528436229969304e-03 , 1.367273603525283961e-04 , 2.815143718777662809e-04 , 1.914351110687569741e-04 , 5.409454519054842508e-02
4.881101376720901192e-02 , 1.383748414504472335e-01 , 3.136568082139042257e+00 , 1.671005869993810455e-01 , 1.972712026411734543e-01 , 4.638145705364427052e-01 , 5.073526536391181549e-03 , 8.250000000000000389e-02 , -2.181382242278415617e+01 , 2.293289615440899265e+00 , -4.337600105364616820e-01 , 1.141380168187090816e-02 , -4.269265323824216196e-01 , -6.736466461958598440e-02 , -4.737764966237440617e-02 , -2.851257125445447738e-01 , -9.196940608484156787e-02 , -4.725558013280714009e-01 , -2.152305796776473878e-01 , -7.543656813629758817e-01 , -6.065432370960652797e-01 , 1.212137219009894705e-02 , 4.038510557999456380e-02 , 1.802787659276007537e-01 , 7.226186126431298484e-03 , 3.694313572463168299e-03 , 1.203768869844222501e-03 , 4.998291605128026872e-03 , 1.045098679398384807e-02 , 1.344244455543309753e-03 , 1.060886256294113353e-03 , 1.683985615592586277e-03 , 2.027450048690197359e-03 , 4.879574024370813418e-02
3.379224030037546872e-02 , 5.041942806780557590e-02 , 2.176933469975826707e+00 , 1.241422643893122513e-01 , 1.607877989869265500e-01 , 3.226231474953242806e-01 , 1.046515835589766595e-02 , 8.250000000000000389e-02 , -2.288701941333566481e+01 , 3.233843205511063523e+00 , -8.029891408242650908e-01 , 3.019544596521419044e-01 , -4.445785237503102061e-01 , 9.532344007483584125e-02 , 5.575154058604051555e-01 , -6.350308906904327255e-01 , 2.684390998111357493e-02 , -3.864387708186666770e-01 , -3.924463957941007886e-01 , -4.290695091034557596e-01 , -8.607031559808475674e-01 , 7.802456370468729974e-02 , 2.092541124157860574e-02 , 6.959709080197623576e-02 , 4.075266175701760391e-02 , 8.608824664956509290e-03 , 1.676707362989332973e-03 , 1.777578159405344277e-02 , 1.726984320946278739e-02 , 5.359322848595623155e-03 , 4.575203975821872868e-03 , 3.673950754636502204e-03 , 2.762409621830026665e-03 , 2.528505697806367886e-02
3.254067584480600794e-02 , 1.601033170532484371e-03 , 2.562428983906068325e+00 , 1.345092229553039309e-01 , 2.349850779174614823e-01 , 5.558262286822006348e-02 , 2.282538420543399685e-02 , 2.750000000000000014e-02 , -2.988730616954497776e+01 , 3.685669178393129020e+00 , 7.839352516735383913e-01 , 7.399362581411791373e-01 , -5.066710660921294046e-02 , 7.832004665798672494e-02 , 3.048885136561531040e-01 , -2.281094537878017858e-01 , -7.868265762323873869e-01 , -2.352054231020066777e-01 , -4.637421229198274847e-02 , -1.235497384214725713e-01 , -2.890612614453721418e-01 , 1.905061144879133250e-01 , 2.518786266589457395e-04 , 7.052323277208316643e-02 , 5.612569973282808058e-03 , 5.695661284506589594e-03 , 2.733429015470825035e-03 , 1.930645049516732659e-02 , 2.882259857165579372e-04 , 1.132683567753092367e-03 , 6.742168627592190662e-03 , 2.106647007211654918e-02 , 2.240439979419758777e-04 , 5.279560598185171344e-02
4.130162703379224032e-02 , 3.055681287122660912e-03 , 1.486941036686685536e+00 , 1.322710345588699599e-01 , 2.037270735579680137e-01 , 2.084093682389887570e-01 , 2.315051642217621011e-02 , 4.250000000000000305e-02 , -2.687245811986959509e+01 , 3.337604451081493728e+00 , 5.536011988993372324e-01 , 7.816879725487724251e-01 , -2.645394186900865141e-01 , -2.110844063138107851e-01 , 8.886914274944231196e-02 , -2.989336950212023725e-01 , -7.238399882019945497e-02 , -7.097526309805891886e-02 , -9.897589909939623343e-02 , -1.984270214273057276e-01 , 7.484233828703133751e-02 , 2.403270614484307593e-02 , 8.462068824307772755e-04 , 1.032051061406469017e-01 , 4.501594262729387980e-02 , 3.417973779625239905e-02 , 1.415805254862296560e-02 , 5.079278254373253282e-02 , 2.286275509307179757e-04 , 7.069292048704824485e-03 , 1.777248124977089810e-02 , 1.808453491695421675e-02 , 3.232823779801310884e-03 , 2.805978155776725144e-02
3.629536921151439027e-02 , 7.088090422027051862e-02 , 2.504799500432390857e+00 , 1.204721235487842407e-01 , 1.632230928390053515e-01 , 1.899511662819354241e-01 , 1.983703931913799803e-02 , 5.999999999999999778e-02 , -2.323607345231614829e+01 , 3.296834085326984631e+00 , -6.779738435245278305e-01 , -1.410005663868634310e-02 , -1.060041909689938056e+00 , -5.377955705380246254e-01 , 2.209495670721552396e-01 , -6.332904349216574857e-01 , -2.978804656376368362e-02 , -8.001097308572474587e-01 , -6.671102851234352871e-01 , -6.534042779751165764e-01 , -1.998254068326242305e-01 , 3.391311775842254742e-03 , 1.406055707511622704e-02 , 9.846579292167005615e-02 , 1.067111741091712473e-01 , 7.412359853826608683e-03 , 1.005613307235857928e-02 , 3.836409826951703555e-03 , 8.514043962480269531e-05 , 3.563740951510882809e-03 , 8.897422845057770171e-04 , 2.332364961894427356e-03 , 1.898365184389030902e-03 , 3.670121027294493549e-02
3.003754693366708292e-02 , 1.290442011915799436e-01 , 3.306736138591972463e+00 , 1.430677373321620760e-01 , 1.942590419461687479e-01 , 1.822602537585521765e-01 , 5.811452947862887075e-03 , 5.750000000000000250e-02 , -2.253189237087945429e+01 , 3.033587267850707647e+00 , 2.915714264396359057e-01 , 2.184762951039589257e-02 , -3.333475383615751020e-01 , -1.954273273977450154e-01 , 1.338078581193687944e-01 , -7.069422580357335173e-01 , 2.753848506455826989e-02 , -4.985982379538729803e-01 , -6.913278321033903273e-01 , -5.577760524980127643e-01 , -2.335167145802481969e-01 , 9.282940747187754318e-03 , 1.459753441634741630e-03 , 7.599794624903366547e-02 , 9.567079283053402106e-02 , 1.041118191453469302e-02 , 5.777987969915093606e-03 , 4.260654071505175049e-03 , 1.754635063316329225e-04 , 2.783093836541490965e-03 , 1.835869481383277380e-03 , 3.244581266096351405e-03 , 2.638079674034029534e-04 , 3.093368116029052498e-02
3.379224030037546872e-02 , 1.070496079312888565e-01 , 3.300115616692143483e+00 , 1.708150149646238125e-01 , 2.210958432891161340e-01 , 1.832024528848258671e-01 , 2.053760267192042323e-03 , 5.750000000000000250e-02 , -2.300049107344252164e+01 , 2.939967118328582263e+00 , 8.436654672635021113e-01 , -1.875181533777225962e-01 , -3.023745253508634545e-01 , -6.310019777971747068e-01 , -3.356710938844060244e-01 , -2.451326211792545506e-01 , 2.816932891699087116e-01 , -4.597362535917566828e-01 , -7.737001830153715787e-01 , -8.820289205910276653e-01 , -1.845727850980119766e-01 , 1.147055005298410618e-02 , 6.085042220533423696e-03 , 9.478575423295702851e-02 , 1.158686505124269239e-01 , 1.064718165409332153e-02 , 4.307013147428843600e-03 , 3.310291296299482707e-03 , 2.996913967737395632e-05 , 1.550407306945132463e-03 , 2.248642391739348774e-03 , 3.426202047975230279e-03 , 1.028712552033725575e-03 , 3.800562030667483521e-02
